// Points

141	-9.9059	0.6889	1.1147
142	-9.9059	0.0000	-1.1147
143	-7.3668	5.1566	4.3275
144	-9.5086	-0.1877	3.0895
145	-7.9324	3.7445	-4.8068
146	-6.9792	2.8473	-6.5711
147	-8.5035	1.5645	-4.9829
148	-8.6692	0.0000	-4.9207
149	-7.3588	0.6889	-6.7244
150	-6.3921	5.1566	-5.6689
151	-2.1113	1.5645	-9.6271

// Edges
1	1	17	200000000000	0.005	275000000	78000
2	17	18	200000000000	0.005	275000000	78000
3	18	1	200000000000	0.005	275000000	78000
4	17	19	200000000000	0.005	275000000	78000
5	19	21	200000000000	0.005	275000000	78000
6	21	17	200000000000	0.005	275000000	78000
7	21	18	200000000000	0.005	275000000	78000
8	21	20	200000000000	0.005	275000000	78000
9	20	18	200000000000	0.005	275000000	78000
10	19	7	200000000000	0.005	275000000	78000
11	7	22	200000000000	0.005	275000000	78000
12	22	19	200000000000	0.005	275000000	78000
13	22	21	200000000000	0.005	275000000	78000
14	22	23	200000000000	0.005	275000000	78000
15	23	21	200000000000	0.005	275000000	78000
16	23	20	200000000000	0.005	275000000	78000
17	23	14	200000000000	0.005	275000000	78000
18	14	20	200000000000	0.005	275000000	78000
19	3	24	200000000000	0.005	275000000	78000
20	24	25	200000000000	0.005	275000000	78000
21	25	3	200000000000	0.005	275000000	78000
22	24	26	200000000000	0.005	275000000	78000
23	26	28	200000000000	0.005	275000000	78000
24	28	24	200000000000	0.005	275000000	78000
25	28	25	200000000000	0.005	275000000	78000
26	28	27	200000000000	0.005	275000000	78000
27	27	25	200000000000	0.005	275000000	78000
28	26	7	200000000000	0.005	275000000	78000
29	7	29	200000000000	0.005	275000000	78000
30	29	26	200000000000	0.005	275000000	78000
31	29	28	200000000000	0.005	275000000	78000
32	29	30	200000000000	0.005	275000000	78000
33	30	28	200000000000	0.005	275000000	78000
34	30	27	200000000000	0.005	275000000	78000
35	30	8	200000000000	0.005	275000000	78000
36	8	27	200000000000	0.005	275000000	78000
37	2	31	200000000000	0.005	275000000	78000
38	31	32	200000000000	0.005	275000000	78000
39	32	2	200000000000	0.005	275000000	78000
40	31	33	200000000000	0.005	275000000	78000
41	33	35	200000000000	0.005	275000000	78000
42	35	31	200000000000	0.005	275000000	78000
43	35	32	200000000000	0.005	275000000	78000
44	35	34	200000000000	0.005	275000000	78000
45	34	32	200000000000	0.005	275000000	78000
46	33	7	200000000000	0.005	275000000	78000
47	7	36	200000000000	0.005	275000000	78000
48	36	33	200000000000	0.005	275000000	78000
49	36	35	200000000000	0.005	275000000	78000
50	36	37	200000000000	0.005	275000000	78000
51	37	35	200000000000	0.005	275000000	78000
52	37	34	200000000000	0.005	275000000	78000
53	37	11	200000000000	0.005	275000000	78000
54	11	34	200000000000	0.005	275000000	78000
55	1	38	200000000000	0.005	275000000	78000
56	38	17	200000000000	0.005	275000000	78000
57	38	39	200000000000	0.005	275000000	78000
58	39	40	200000000000	0.005	275000000	78000
59	40	38	200000000000	0.005	275000000	78000
60	40	17	200000000000	0.005	275000000	78000
61	40	19	200000000000	0.005	275000000	78000
62	39	8	200000000000	0.005	275000000	78000
63	30	39	200000000000	0.005	275000000	78000
64	30	40	200000000000	0.005	275000000	78000
65	29	40	200000000000	0.005	275000000	78000
66	29	19	200000000000	0.005	275000000	78000
67	6	41	200000000000	0.005	275000000	78000
68	41	42	200000000000	0.005	275000000	78000
69	42	6	200000000000	0.005	275000000	78000
70	41	43	200000000000	0.005	275000000	78000
71	43	45	200000000000	0.005	275000000	78000
72	45	41	200000000000	0.005	275000000	78000
73	45	42	200000000000	0.005	275000000	78000
74	45	44	200000000000	0.005	275000000	78000
75	44	42	200000000000	0.005	275000000	78000
76	43	8	200000000000	0.005	275000000	78000
77	8	46	200000000000	0.005	275000000	78000
78	46	43	200000000000	0.005	275000000	78000
79	46	45	200000000000	0.005	275000000	78000
80	46	47	200000000000	0.005	275000000	78000
81	47	45	200000000000	0.005	275000000	78000
82	47	44	200000000000	0.005	275000000	78000
83	47	15	200000000000	0.005	275000000	78000
84	15	44	200000000000	0.005	275000000	78000
85	25	48	200000000000	0.005	275000000	78000
86	48	3	200000000000	0.005	275000000	78000
87	27	50	200000000000	0.005	275000000	78000
88	50	25	200000000000	0.005	275000000	78000
89	50	48	200000000000	0.005	275000000	78000
90	50	49	200000000000	0.005	275000000	78000
91	49	48	200000000000	0.005	275000000	78000
92	8	51	200000000000	0.005	275000000	78000
93	51	27	200000000000	0.005	275000000	78000
94	51	50	200000000000	0.005	275000000	78000
95	51	52	200000000000	0.005	275000000	78000
96	52	50	200000000000	0.005	275000000	78000
97	52	49	200000000000	0.005	275000000	78000
98	52	9	200000000000	0.005	275000000	78000
99	9	49	200000000000	0.005	275000000	78000
100	6	53	200000000000	0.005	275000000	78000
101	53	41	200000000000	0.005	275000000	78000
102	53	54	200000000000	0.005	275000000	78000
103	54	55	200000000000	0.005	275000000	78000
104	55	53	200000000000	0.005	275000000	78000
105	55	41	200000000000	0.005	275000000	78000
106	55	43	200000000000	0.005	275000000	78000
107	54	9	200000000000	0.005	275000000	78000
108	52	54	200000000000	0.005	275000000	78000
109	52	55	200000000000	0.005	275000000	78000
110	51	55	200000000000	0.005	275000000	78000
111	51	43	200000000000	0.005	275000000	78000
112	4	56	200000000000	0.005	275000000	78000
113	56	57	200000000000	0.005	275000000	78000
114	57	4	200000000000	0.005	275000000	78000
115	56	58	200000000000	0.005	275000000	78000
116	58	60	200000000000	0.005	275000000	78000
117	60	56	200000000000	0.005	275000000	78000
118	60	57	200000000000	0.005	275000000	78000
119	60	59	200000000000	0.005	275000000	78000
120	59	57	200000000000	0.005	275000000	78000
121	58	9	200000000000	0.005	275000000	78000
122	9	61	200000000000	0.005	275000000	78000
123	61	58	200000000000	0.005	275000000	78000
124	61	60	200000000000	0.005	275000000	78000
125	61	62	200000000000	0.005	275000000	78000
126	62	60	200000000000	0.005	275000000	78000
127	62	59	200000000000	0.005	275000000	78000
128	62	16	200000000000	0.005	275000000	78000
129	16	59	200000000000	0.005	275000000	78000
130	48	63	200000000000	0.005	275000000	78000
131	63	3	200000000000	0.005	275000000	78000
132	49	65	200000000000	0.005	275000000	78000
133	65	48	200000000000	0.005	275000000	78000
134	65	63	200000000000	0.005	275000000	78000
135	65	64	200000000000	0.005	275000000	78000
136	64	63	200000000000	0.005	275000000	78000
137	9	66	200000000000	0.005	275000000	78000
138	66	49	200000000000	0.005	275000000	78000
139	66	65	200000000000	0.005	275000000	78000
140	66	67	200000000000	0.005	275000000	78000
141	67	65	200000000000	0.005	275000000	78000
142	67	64	200000000000	0.005	275000000	78000
143	67	10	200000000000	0.005	275000000	78000
144	10	64	200000000000	0.005	275000000	78000
145	63	68	200000000000	0.005	275000000	78000
146	68	3	200000000000	0.005	275000000	78000
147	64	70	200000000000	0.005	275000000	78000
148	70	63	200000000000	0.005	275000000	78000
149	70	68	200000000000	0.005	275000000	78000
150	70	69	200000000000	0.005	275000000	78000
151	69	68	200000000000	0.005	275000000	78000
152	10	71	200000000000	0.005	275000000	78000
153	71	64	200000000000	0.005	275000000	78000
154	71	70	200000000000	0.005	275000000	78000
155	71	72	200000000000	0.005	275000000	78000
156	72	70	200000000000	0.005	275000000	78000
157	72	69	200000000000	0.005	275000000	78000
158	72	11	200000000000	0.005	275000000	78000
159	11	69	200000000000	0.005	275000000	78000
160	4	73	200000000000	0.005	275000000	78000
161	73	56	200000000000	0.005	275000000	78000
162	73	74	200000000000	0.005	275000000	78000
163	74	75	200000000000	0.005	275000000	78000
164	75	73	200000000000	0.005	275000000	78000
165	75	56	200000000000	0.005	275000000	78000
166	75	58	200000000000	0.005	275000000	78000
167	74	10	200000000000	0.005	275000000	78000
168	67	74	200000000000	0.005	275000000	78000
169	67	75	200000000000	0.005	275000000	78000
170	66	75	200000000000	0.005	275000000	78000
171	66	58	200000000000	0.005	275000000	78000
172	5	76	200000000000	0.005	275000000	78000
173	76	77	200000000000	0.005	275000000	78000
174	77	5	200000000000	0.005	275000000	78000
175	76	78	200000000000	0.005	275000000	78000
176	78	80	200000000000	0.005	275000000	78000
177	80	76	200000000000	0.005	275000000	78000
178	80	77	200000000000	0.005	275000000	78000
179	80	79	200000000000	0.005	275000000	78000
180	79	77	200000000000	0.005	275000000	78000
181	78	10	200000000000	0.005	275000000	78000
182	10	81	200000000000	0.005	275000000	78000
183	81	78	200000000000	0.005	275000000	78000
184	81	80	200000000000	0.005	275000000	78000
185	81	82	200000000000	0.005	275000000	78000
186	82	80	200000000000	0.005	275000000	78000
187	82	79	200000000000	0.005	275000000	78000
188	82	13	200000000000	0.005	275000000	78000
189	13	79	200000000000	0.005	275000000	78000
190	68	24	200000000000	0.005	275000000	78000
191	69	83	200000000000	0.005	275000000	78000
192	83	68	200000000000	0.005	275000000	78000
193	83	24	200000000000	0.005	275000000	78000
194	83	26	200000000000	0.005	275000000	78000
195	37	69	200000000000	0.005	275000000	78000
196	37	83	200000000000	0.005	275000000	78000
197	36	83	200000000000	0.005	275000000	78000
198	36	26	200000000000	0.005	275000000	78000
199	5	84	200000000000	0.005	275000000	78000
200	84	76	200000000000	0.005	275000000	78000
201	84	85	200000000000	0.005	275000000	78000
202	85	86	200000000000	0.005	275000000	78000
203	86	84	200000000000	0.005	275000000	78000
204	86	76	200000000000	0.005	275000000	78000
205	86	78	200000000000	0.005	275000000	78000
206	85	11	200000000000	0.005	275000000	78000
207	72	85	200000000000	0.005	275000000	78000
208	72	86	200000000000	0.005	275000000	78000
209	71	86	200000000000	0.005	275000000	78000
210	71	78	200000000000	0.005	275000000	78000
211	32	87	200000000000	0.005	275000000	78000
212	87	2	200000000000	0.005	275000000	78000
213	34	89	200000000000	0.005	275000000	78000
214	89	32	200000000000	0.005	275000000	78000
215	89	87	200000000000	0.005	275000000	78000
216	89	88	200000000000	0.005	275000000	78000
217	88	87	200000000000	0.005	275000000	78000
218	11	90	200000000000	0.005	275000000	78000
219	90	34	200000000000	0.005	275000000	78000
220	90	89	200000000000	0.005	275000000	78000
221	90	91	200000000000	0.005	275000000	78000
222	91	89	200000000000	0.005	275000000	78000
223	91	88	200000000000	0.005	275000000	78000
224	91	12	200000000000	0.005	275000000	78000
225	12	88	200000000000	0.005	275000000	78000
226	5	92	200000000000	0.005	275000000	78000
227	92	84	200000000000	0.005	275000000	78000
228	92	93	200000000000	0.005	275000000	78000
229	93	94	200000000000	0.005	275000000	78000
230	94	92	200000000000	0.005	275000000	78000
231	94	84	200000000000	0.005	275000000	78000
232	94	85	200000000000	0.005	275000000	78000
233	93	12	200000000000	0.005	275000000	78000
234	91	93	200000000000	0.005	275000000	78000
235	91	94	200000000000	0.005	275000000	78000
236	90	94	200000000000	0.005	275000000	78000
237	90	85	200000000000	0.005	275000000	78000
238	95	12	200000000000	0.005	275000000	78000
239	12	96	200000000000	0.005	275000000	78000
240	96	95	200000000000	0.005	275000000	78000
241	96	97	200000000000	0.005	275000000	78000
242	87	98	200000000000	0.005	275000000	78000
243	98	2	200000000000	0.005	275000000	78000
244	88	100	200000000000	0.005	275000000	78000
245	100	87	200000000000	0.005	275000000	78000
246	100	98	200000000000	0.005	275000000	78000
247	100	99	200000000000	0.005	275000000	78000
248	99	98	200000000000	0.005	275000000	78000
249	12	101	200000000000	0.005	275000000	78000
250	101	88	200000000000	0.005	275000000	78000
251	101	100	200000000000	0.005	275000000	78000
252	101	102	200000000000	0.005	275000000	78000
253	102	100	200000000000	0.005	275000000	78000
254	102	99	200000000000	0.005	275000000	78000
255	5	103	200000000000	0.005	275000000	78000
256	103	92	200000000000	0.005	275000000	78000
257	103	104	200000000000	0.005	275000000	78000
258	104	105	200000000000	0.005	275000000	78000
259	105	103	200000000000	0.005	275000000	78000
260	105	92	200000000000	0.005	275000000	78000
261	105	93	200000000000	0.005	275000000	78000
262	97	104	200000000000	0.005	275000000	78000
263	97	105	200000000000	0.005	275000000	78000
264	96	105	200000000000	0.005	275000000	78000
265	96	93	200000000000	0.005	275000000	78000
266	107	108	200000000000	0.005	275000000	78000
267	108	106	200000000000	0.005	275000000	78000
268	108	13	200000000000	0.005	275000000	78000
269	13	106	200000000000	0.005	275000000	78000
270	4	109	200000000000	0.005	275000000	78000
271	109	73	200000000000	0.005	275000000	78000
272	109	110	200000000000	0.005	275000000	78000
273	110	111	200000000000	0.005	275000000	78000
274	111	109	200000000000	0.005	275000000	78000
275	111	73	200000000000	0.005	275000000	78000
276	111	74	200000000000	0.005	275000000	78000
277	110	13	200000000000	0.005	275000000	78000
278	82	110	200000000000	0.005	275000000	78000
279	82	111	200000000000	0.005	275000000	78000
280	81	111	200000000000	0.005	275000000	78000
281	81	74	200000000000	0.005	275000000	78000
282	13	112	200000000000	0.005	275000000	78000
283	112	106	200000000000	0.005	275000000	78000
284	112	113	200000000000	0.005	275000000	78000
285	77	103	200000000000	0.005	275000000	78000
286	79	114	200000000000	0.005	275000000	78000
287	114	77	200000000000	0.005	275000000	78000
288	114	103	200000000000	0.005	275000000	78000
289	114	104	200000000000	0.005	275000000	78000
290	108	79	200000000000	0.005	275000000	78000
291	108	114	200000000000	0.005	275000000	78000
292	107	114	200000000000	0.005	275000000	78000
293	107	104	200000000000	0.005	275000000	78000
294	4	115	200000000000	0.005	275000000	78000
295	115	109	200000000000	0.005	275000000	78000
296	115	116	200000000000	0.005	275000000	78000
297	116	117	200000000000	0.005	275000000	78000
298	117	115	200000000000	0.005	275000000	78000
299	117	109	200000000000	0.005	275000000	78000
300	117	110	200000000000	0.005	275000000	78000
301	113	116	200000000000	0.005	275000000	78000
302	113	117	200000000000	0.005	275000000	78000
303	112	117	200000000000	0.005	275000000	78000
304	112	110	200000000000	0.005	275000000	78000
305	119	120	200000000000	0.005	275000000	78000
306	120	118	200000000000	0.005	275000000	78000
307	120	16	200000000000	0.005	275000000	78000
308	16	118	200000000000	0.005	275000000	78000
309	1	121	200000000000	0.005	275000000	78000
310	121	122	200000000000	0.005	275000000	78000
311	122	1	200000000000	0.005	275000000	78000
312	121	123	200000000000	0.005	275000000	78000
313	123	125	200000000000	0.005	275000000	78000
314	125	121	200000000000	0.005	275000000	78000
315	125	122	200000000000	0.005	275000000	78000
316	125	124	200000000000	0.005	275000000	78000
317	124	122	200000000000	0.005	275000000	78000
318	126	123	200000000000	0.005	275000000	78000
319	126	125	200000000000	0.005	275000000	78000
320	126	127	200000000000	0.005	275000000	78000
321	127	125	200000000000	0.005	275000000	78000
322	127	124	200000000000	0.005	275000000	78000
323	127	15	200000000000	0.005	275000000	78000
324	15	124	200000000000	0.005	275000000	78000
325	129	130	200000000000	0.005	275000000	78000
326	130	128	200000000000	0.005	275000000	78000
327	130	14	200000000000	0.005	275000000	78000
328	14	128	200000000000	0.005	275000000	78000
329	18	121	200000000000	0.005	275000000	78000
330	20	131	200000000000	0.005	275000000	78000
331	131	18	200000000000	0.005	275000000	78000
332	131	121	200000000000	0.005	275000000	78000
333	131	123	200000000000	0.005	275000000	78000
334	130	20	200000000000	0.005	275000000	78000
335	130	131	200000000000	0.005	275000000	78000
336	129	131	200000000000	0.005	275000000	78000
337	129	123	200000000000	0.005	275000000	78000
338	2	132	200000000000	0.005	275000000	78000
339	132	31	200000000000	0.005	275000000	78000
340	132	133	200000000000	0.005	275000000	78000
341	133	134	200000000000	0.005	275000000	78000
342	134	132	200000000000	0.005	275000000	78000
343	134	31	200000000000	0.005	275000000	78000
344	134	33	200000000000	0.005	275000000	78000
345	133	14	200000000000	0.005	275000000	78000
346	23	133	200000000000	0.005	275000000	78000
347	23	134	200000000000	0.005	275000000	78000
348	22	134	200000000000	0.005	275000000	78000
349	22	33	200000000000	0.005	275000000	78000
350	14	135	200000000000	0.005	275000000	78000
351	135	128	200000000000	0.005	275000000	78000
352	135	136	200000000000	0.005	275000000	78000
353	98	132	200000000000	0.005	275000000	78000
354	99	137	200000000000	0.005	275000000	78000
355	137	98	200000000000	0.005	275000000	78000
356	137	132	200000000000	0.005	275000000	78000
357	137	133	200000000000	0.005	275000000	78000
358	136	99	200000000000	0.005	275000000	78000
359	136	137	200000000000	0.005	275000000	78000
360	135	137	200000000000	0.005	275000000	78000
361	135	133	200000000000	0.005	275000000	78000
362	101	95	200000000000	0.005	275000000	78000
363	42	138	200000000000	0.005	275000000	78000
364	138	6	200000000000	0.005	275000000	78000
365	44	140	200000000000	0.005	275000000	78000
366	140	42	200000000000	0.005	275000000	78000
367	140	138	200000000000	0.005	275000000	78000
368	140	139	200000000000	0.005	275000000	78000
369	139	138	200000000000	0.005	275000000	78000
370	15	141	200000000000	0.005	275000000	78000
371	141	44	200000000000	0.005	275000000	78000
372	141	140	200000000000	0.005	275000000	78000
373	141	142	200000000000	0.005	275000000	78000
374	142	140	200000000000	0.005	275000000	78000
375	142	139	200000000000	0.005	275000000	78000
376	122	38	200000000000	0.005	275000000	78000
377	124	143	200000000000	0.005	275000000	78000
378	143	122	200000000000	0.005	275000000	78000
379	143	38	200000000000	0.005	275000000	78000
380	143	39	200000000000	0.005	275000000	78000
381	47	124	200000000000	0.005	275000000	78000
382	47	143	200000000000	0.005	275000000	78000
383	46	143	200000000000	0.005	275000000	78000
384	46	39	200000000000	0.005	275000000	78000
385	144	15	200000000000	0.005	275000000	78000
386	127	144	200000000000	0.005	275000000	78000
387	138	145	200000000000	0.005	275000000	78000
388	145	6	200000000000	0.005	275000000	78000
389	139	147	200000000000	0.005	275000000	78000
390	147	138	200000000000	0.005	275000000	78000
391	147	145	200000000000	0.005	275000000	78000
392	147	146	200000000000	0.005	275000000	78000
393	146	145	200000000000	0.005	275000000	78000
394	148	139	200000000000	0.005	275000000	78000
395	148	147	200000000000	0.005	275000000	78000
396	148	149	200000000000	0.005	275000000	78000
397	149	147	200000000000	0.005	275000000	78000
398	149	146	200000000000	0.005	275000000	78000
399	149	16	200000000000	0.005	275000000	78000
400	16	146	200000000000	0.005	275000000	78000
401	141	144	200000000000	0.005	275000000	78000
402	145	53	200000000000	0.005	275000000	78000
403	146	150	200000000000	0.005	275000000	78000
404	150	145	200000000000	0.005	275000000	78000
405	150	53	200000000000	0.005	275000000	78000
406	150	54	200000000000	0.005	275000000	78000
407	62	146	200000000000	0.005	275000000	78000
408	62	150	200000000000	0.005	275000000	78000
409	61	150	200000000000	0.005	275000000	78000
410	61	54	200000000000	0.005	275000000	78000
411	149	118	200000000000	0.005	275000000	78000
412	57	115	200000000000	0.005	275000000	78000
413	59	151	200000000000	0.005	275000000	78000
414	151	57	200000000000	0.005	275000000	78000
415	151	115	200000000000	0.005	275000000	78000
416	151	116	200000000000	0.005	275000000	78000
417	120	59	200000000000	0.005	275000000	78000
418	120	151	200000000000	0.005	275000000	78000
419	119	151	200000000000	0.005	275000000	78000
420	119	116	200000000000	0.005	275000000	78000

// Constraints
97	TRUE	TRUE	TRUE
95	TRUE	TRUE	TRUE
102	TRUE	TRUE	TRUE
106	TRUE	TRUE	TRUE
107	TRUE	TRUE	TRUE
113	TRUE	TRUE	TRUE
118	TRUE	TRUE	TRUE
119	TRUE	TRUE	TRUE
128	TRUE	TRUE	TRUE
126	TRUE	TRUE	TRUE
129	TRUE	TRUE	TRUE
136	TRUE	TRUE	TRUE
144	TRUE	TRUE	TRUE
142	TRUE	TRUE	TRUE
148	TRUE	TRUE	TRUE

// Imposed Loads
64	0	-40000	0
70	0	-40000	0
69	0	-40000	0
83	0	-40000	0
26	0	-40000	0
28	0	-40000	0
27	0	-40000	0
50	0	-40000	0
49	0	-40000	0
65	0	-40000	0
